cbsa,CBSATitle,year,prescription_rate,employment_to_population,african_amer_percent,native_amer_percent,asian_percent,other_percent,hispanic_percent,female_percent,high_school_percent,opioid_age,northeast,midwest,south,west,treat,post
42340,"Savannah, GA",2009,94.20340797,46.804909,34.149406,0.26258528,1.8352953,2.4154735,3.1437564,51.88604,0.43895951,28.024155,0,0,1,0,0,0
42340,"Savannah, GA",2010,98.34746615,43.409977,33.891083,0.28737628,2.0878406,2.6083243,4.058773,51.653748,0.43546489,27.844667,0,0,1,0,0,1
42340,"Savannah, GA",2011,94.15028573,43.051498,33.876457,0.2945213,2.0837491,2.8447149,5.4789944,51.450657,0.42605102,27.563005,0,0,1,0,0,1
42340,"Savannah, GA",2012,94.04934249,43.44635,33.892818,0.30905673,2.216867,2.7433,5.6862769,51.458996,0.41381052,27.895529,0,0,1,0,0,1
42340,"Savannah, GA",2013,91.75989789,43.538273,33.404072,0.32468677,2.1629534,3.1568415,5.8617277,51.556896,0.39830634,28.058062,0,0,1,0,0,1
42340,"Savannah, GA",2014,91.1052818,43.356644,33.613178,0.31491107,2.2583909,3.3411775,5.4165659,51.431686,0.39688212,28.027239,0,0,1,0,0,1
42380,"Sayre, PA",2006,55.5,46.872551,0.47208607,0.21012318,0.66373575,0.961586,0.961586,51.542252,0.64413249,24.842819,1,0,0,0,1,0
42380,"Sayre, PA",2007,55.5,47.058025,0.39431411,0.17200533,0.71398437,1.0076916,,51.345211,0.63897544,24.684385,1,0,0,0,1,0
42380,"Sayre, PA",2008,62.3,47.253048,0.42517143,0.23620637,0.59133041,1.0572271,,51.395248,0.64144868,24.721846,1,0,0,0,1,0
42380,"Sayre, PA",2009,67.9,46.055992,0.71208084,0.17312059,0.6663509,1.0485227,,51.155495,0.62407339,22.490976,1,0,0,0,1,0
42380,"Sayre, PA",2010,67.2,45.556179,0.49642807,0.13903888,0.63359368,1.1331415,1.1502858,50.972431,0.6221844,23.135298,1,0,0,0,1,1
42380,"Sayre, PA",2011,56.1,47.428684,0.50120515,0.044693451,0.51237845,1.2226851,,50.743031,0.60489696,22.464844,1,0,0,0,1,1
42380,"Sayre, PA",2012,63.2,48.226498,0.41878313,0.04458528,0.70381045,1.2022102,,50.527859,0.60985345,22.176399,1,0,0,0,1,1
42380,"Sayre, PA",2013,65.2,47.207954,0.5310666,0.12439398,0.59485835,1.2822149,,50.476845,0.60977715,21.875797,1,0,0,0,1,1
42380,"Sayre, PA",2014,65.3,48.192188,0.51671731,0.10718285,0.62230045,1.2829947,1.3389858,50.593506,0.60431755,21.825308,1,0,0,0,1,1
42420,"Scottsbluff, NE",2006,100.2,50.997807,0.28070337,1.7026265,0.53784829,8.4262733,16.912184,49.565258,0.47191021,22.523701,0,1,0,0,0,0
42420,"Scottsbluff, NE",2007,100.2,52.03054,0.30314723,1.8216392,0.58149153,7.8790717,18.461666,52.273602,0.494441,23.854931,0,1,0,0,0,0
42420,"Scottsbluff, NE",2008,100.7,51.483799,0.29722589,1.8411493,0.5614267,8.088397,18.832563,52.190666,0.47689578,23.585424,0,1,0,0,0,0
42420,"Scottsbluff, NE",2009,102,50.787483,0.63341248,1.2640947,0.64706367,7.3661509,19.526579,52.518635,0.47661877,23.832146,0,1,0,0,0,0
42420,"Scottsbluff, NE",2010,109.1,49.410259,0.51701719,1.4557998,0.62088859,5.9925923,19.237989,50.613205,0.4478744,22.720425,0,1,0,0,0,1
42420,"Scottsbluff, NE",2011,110.2,50.032997,0.61477625,1.3514246,0.70414907,5.4788213,20.972809,51.741417,0.44547763,22.855053,0,1,0,0,0,1
42420,"Scottsbluff, NE",2012,113.3,50.226349,0.66239488,1.5681185,0.70024604,3.9365184,21.450781,51.550545,0.43189898,23.067564,0,1,0,0,0,1
42420,"Scottsbluff, NE",2013,112.6,50.184387,0.74541903,1.32278,0.69120675,3.8409412,22.007483,51.601974,0.43284068,23.18931,0,1,0,0,0,1
42420,"Scottsbluff, NE",2014,110.5,50.212784,0.65634233,1.2224234,0.67411214,4.3744078,21.068039,51.582153,0.43005854,23.08803,0,1,0,0,0,1
42460,"Scottsboro, AL",2006,108.9,48.405605,2.7371089,0.94634807,0.25138924,4.0231133,4.0231133,51.644909,0.6480574,27.351192,0,0,1,0,0,0
42460,"Scottsboro, AL",2007,108.9,48.441074,2.3085628,1.0411166,0.42625424,4.1701245,,51.606941,0.672328,26.901171,0,0,1,0,0,0
42460,"Scottsboro, AL",2008,106.8,46.993282,2.8948064,1.0428846,0.1037227,4.0734735,,51.427605,0.63186175,26.866066,0,0,1,0,0,0
42460,"Scottsboro, AL",2009,130,43.344753,3.5341303,1.2184048,0.32730436,3.405479,,51.148403,0.62285107,25.630013,0,0,1,0,0,0
42460,"Scottsboro, AL",2010,132.8,40.45129,3.0332675,1.5572699,0.34727809,3.278666,3.3442736,51.002491,0.63313252,25.243696,0,0,1,0,0,1
42460,"Scottsboro, AL",2011,125.1,40.764,3.359658,2.3654542,0.37517115,1.8927386,,50.484909,0.60141307,23.795233,0,0,1,0,0,1
42460,"Scottsboro, AL",2012,140.7,40.82391,3.2501504,2.4503162,0.41403192,2.0287564,,50.440376,0.61607552,24.079721,0,0,1,0,0,1
42460,"Scottsboro, AL",2013,140.5,41.120445,2.9466069,1.4638834,0.46723691,3.5042768,,50.665058,0.65154266,23.401409,0,0,1,0,0,1
42460,"Scottsboro, AL",2014,135.6,41.458733,3.2351165,1.9297518,0.41311401,3.1313665,2.6654341,50.601749,0.62093085,23.924772,0,0,1,0,0,1
42500,"Scottsburg, IN",2006,204.6,44.468925,0.36440569,0.36440569,0.36440569,0.36440569,0.36440569,50.493038,0.73237175,31.738503,0,1,0,0,0,0
42500,"Scottsburg, IN",2007,204.6,43.298988,,,,,,50.484371,0.71407253,30.720419,0,1,0,0,0,0
42500,"Scottsburg, IN",2008,247.4,43.252747,,,,,,50.526405,0.69131297,30.332756,0,1,0,0,0,0
42500,"Scottsburg, IN",2009,241.3,39.662895,,,,,,50.291557,0.6864838,28.720528,0,1,0,0,0,0
42500,"Scottsburg, IN",2010,239.4,38.164616,0.46048042,0.25124916,0.21777216,0.9228816,1.0044818,50.421326,0.66612327,27.728956,0,1,0,0,0,1
42500,"Scottsburg, IN",2011,238.8,38.422283,,,,,,50.485237,0.66468203,26.045122,0,1,0,0,0,1
42500,"Scottsburg, IN",2012,237.4,38.581188,,,,,,50.385593,0.63878232,25.14069,0,1,0,0,0,1
42500,"Scottsburg, IN",2013,221.7,39.378269,,,,,,50.380116,0.60028291,24.502924,0,1,0,0,0,1
42500,"Scottsburg, IN",2014,199.3,40.200737,0.55655521,0.13809265,0.071138635,1.4813575,1.644558,50.32431,0.60099798,24.630707,0,1,0,0,0,1
42540,"Scranton--Wilkes-Barre, PA",2006,97.61095071,47.334278,1.9956861,0.089470044,0.76150417,1.6087555,2.2487972,51.948349,0.56179243,25.259804,1,0,0,0,0,0
42540,"Scranton--Wilkes-Barre, PA",2007,97.61202538,47.558777,2.1560626,0.12057824,0.91041309,1.8366867,2.9704776,51.804672,0.55706656,25.030031,1,0,0,0,0,0
42540,"Scranton--Wilkes-Barre, PA",2008,105.3646185,47.544205,2.1585529,0.12025344,0.8829971,2.0027103,3.4684699,51.770775,0.54785544,24.831459,1,0,0,0,0,0
42540,"Scranton--Wilkes-Barre, PA",2009,106.4366376,45.938629,2.5743299,0.14278141,0.86749029,2.2363248,4.0630794,51.639999,0.53394073,24.749277,1,0,0,0,0,0
42540,"Scranton--Wilkes-Barre, PA",2010,108.7497694,45.098927,2.7034345,0.16146027,1.0678403,2.4596243,4.7454538,51.507813,0.52978498,24.347765,1,0,0,0,0,1
42540,"Scranton--Wilkes-Barre, PA",2011,107.8012049,45.291145,3.2041318,0.16103306,1.2177274,2.6275239,6.007987,51.388584,0.5175212,23.921417,1,0,0,0,0,1
42540,"Scranton--Wilkes-Barre, PA",2012,112.4355726,45.4576,3.1450634,0.20538908,1.2551192,2.8222814,6.5041771,51.264744,0.51284891,23.703566,1,0,0,0,0,1
42540,"Scranton--Wilkes-Barre, PA",2013,110.9135873,45.814533,3.1028502,0.19755633,1.3113284,3.4850824,7.0354171,51.117302,0.50441343,23.609022,1,0,0,0,0,1
42540,"Scranton--Wilkes-Barre, PA",2014,107.7395277,46.403244,3.2864664,0.25508401,1.3346488,3.056324,6.7765446,51.12698,0.50288153,23.674809,1,0,0,0,0,1
42620,"Searcy, AR",2006,103.9,41.274021,4.2726064,0.3696835,0.2115525,2.777267,2.4363947,51.205097,0.60202247,26.221502,0,0,1,0,0,0
42620,"Searcy, AR",2007,103.9,40.172871,4.3372693,0.40144575,0.16830371,2.6818233,2.5921531,50.987751,0.60181504,26.008442,0,0,1,0,0,0
42620,"Searcy, AR",2008,126.5,41.310387,4.2303824,0.32593638,0.36532035,3.1384959,2.8302143,50.995464,0.58855116,25.7449,0,0,1,0,0,0
42620,"Searcy, AR",2009,132.9,40.868332,4.4071369,0.22402389,0.37337315,3.1163323,3.0629935,51.161457,0.5660969,25.850758,0,0,1,0,0,0
42620,"Searcy, AR",2010,137.9,43.327351,4.3214312,0.28927997,0.3038328,3.3008389,3.3214819,50.940903,0.56451434,25.511292,0,0,1,0,0,1
42620,"Searcy, AR",2011,125,43.05714,4.1262732,0.27180597,0.22262202,3.753511,3.7871628,51.205654,0.54172248,25.356907,0,0,1,0,0,1
42620,"Searcy, AR",2012,133,42.830269,4.3479934,0.29499662,0.13338977,3.8965204,3.8567598,50.911285,0.53346038,25.326099,0,0,1,0,0,1
42620,"Searcy, AR",2013,129.9,41.517429,4.5189018,0.21427479,0.47446558,3.3161573,4.0036225,50.297176,0.54431593,24.737259,0,0,1,0,0,1
42620,"Searcy, AR",2014,138.1,41.201992,4.3308845,0.21207282,0.48163524,3.7266049,4.0025549,50.763332,0.53813022,24.84446,0,0,1,0,0,1
42660,"Seattle-Tacoma-Bellevue, WA",2006,76.84798926,52.412201,5.1936069,1.4790158,9.8624592,6.5182366,6.7149572,50.056953,0.32563108,30.698362,0,0,0,1,0,0
42660,"Seattle-Tacoma-Bellevue, WA",2007,76.87131283,53.021736,5.2972918,1.5164291,10.261098,6.7674079,6.9968634,50.098846,0.32703352,30.621424,0,0,0,1,0,0
42660,"Seattle-Tacoma-Bellevue, WA",2008,81.65113426,52.882324,5.2229567,1.5463414,10.26716,6.9888368,7.3363037,50.044163,0.31634235,30.130959,0,0,0,1,0,0
42660,"Seattle-Tacoma-Bellevue, WA",2009,80.60218686,50.230225,5.3099074,1.5770382,10.46356,7.0791287,7.7576146,50.059311,0.30827102,30.999657,0,0,0,1,0,0
42660,"Seattle-Tacoma-Bellevue, WA",2010,79.31929164,49.338268,5.4038534,1.6520689,10.949718,7.4494824,8.2044668,50.106693,0.30954435,30.342066,0,0,0,1,0,1
42660,"Seattle-Tacoma-Bellevue, WA",2011,76.05206292,49.079464,5.5415721,1.7890828,11.426993,7.7202582,9.0158768,50.160606,0.30401623,30.132965,0,0,0,1,0,1
42660,"Seattle-Tacoma-Bellevue, WA",2012,71.61244322,49.673824,5.5564537,1.7731988,11.594713,8.1376181,9.164011,50.178738,0.30324119,30.049723,0,0,0,1,0,1
42660,"Seattle-Tacoma-Bellevue, WA",2013,67.08506683,50.051193,5.5641499,1.7663985,11.830674,8.164381,9.3192234,50.128872,0.29727969,30.046726,0,0,0,1,0,1
42660,"Seattle-Tacoma-Bellevue, WA",2014,65.21157784,50.305855,5.5858603,1.7703096,11.926955,8.2268114,9.3274822,50.128578,0.29442003,30.086569,0,0,0,1,0,1
42700,"Sebring-Avon Park, FL",2006,73.7,40.163101,9.4958401,0.54127485,1.1712731,3.5774484,15.484506,50.734978,0.62123495,21.372496,0,0,1,0,1,0
42700,"Sebring-Avon Park, FL",2007,73.7,38.749973,9.6630116,0.53392476,1.2516428,4.0301051,15.597791,51.091469,0.61971343,21.677345,0,0,1,0,1,0
42700,"Sebring-Avon Park, FL",2008,79.6,38.077572,9.2484789,0.58315533,1.1592237,3.496907,16.040821,50.945099,0.59743291,21.145454,0,0,1,0,1,0
42700,"Sebring-Avon Park, FL",2009,86.9,36.39053,9.4470892,0.44962025,1.4197469,3.3134177,16.886076,50.491135,0.58243859,17.958481,0,0,1,0,1,0
42700,"Sebring-Avon Park, FL",2010,91.6,32.876534,9.4889851,0.6116097,1.3454475,3.6110864,16.89566,51.096207,0.57728082,19.107754,0,0,1,0,1,1
42700,"Sebring-Avon Park, FL",2011,83.7,34.102535,9.5809841,0.91416192,1.3018961,3.6029923,17.411596,51.195091,0.55687374,17.703156,0,0,1,0,1,1
42700,"Sebring-Avon Park, FL",2012,68.7,33.828781,9.6033831,0.81315684,1.3539062,3.2831211,17.76951,51.546013,0.55699641,17.697344,0,0,1,0,1,1
42700,"Sebring-Avon Park, FL",2013,70.2,33.130638,9.4665127,0.33298266,1.642442,3.2961197,17.984127,51.336525,0.54302037,17.528574,0,0,1,0,1,1
42700,"Sebring-Avon Park, FL",2014,69.6,33.174522,9.4065809,0.72460079,1.4634494,4.2885785,17.99086,51.429356,0.54053617,17.779181,0,0,1,0,1,1
42740,"Sedalia, MO",2006,80.7,48.108818,3.1445198,0.50549239,0.56052792,5.0625081,6.547173,51.227932,0.54629797,26.110331,0,1,0,0,0,0
42740,"Sedalia, MO",2007,80.7,48.583397,3.1083219,0.5806483,0.57323581,4.4450483,6.3896031,51.363903,0.5436191,26.388615,0,1,0,0,0,0
42740,"Sedalia, MO",2008,87.4,48.482727,3.1514616,0.45897454,0.57678616,5.7752252,6.8674369,51.125347,0.53053921,25.643667,0,1,0,0,0,0
42740,"Sedalia, MO",2009,87.2,45.42696,2.7620277,0.47453338,0.44776481,6.2784419,7.6485047,50.743439,0.53308094,24.758474,0,1,0,0,0,0
42740,"Sedalia, MO",2010,92.1,42.945473,2.8835633,0.51732838,0.56578702,5.633224,7.2408385,51.118046,0.5224337,25.23897,0,1,0,0,0,1
42740,"Sedalia, MO",2011,97.5,43.605194,2.7542324,0.51998007,0.6838094,5.2306671,7.3248334,51.475651,0.50526315,25.065887,0,1,0,0,0,1
42740,"Sedalia, MO",2012,94.4,43.519981,2.8852754,0.44498095,0.55622619,6.2723374,7.4723663,51.092331,0.51636064,24.724846,0,1,0,0,0,1
42740,"Sedalia, MO",2013,93.3,44.301136,2.521805,0.6920743,0.66600305,5.806788,7.8308687,50.974117,0.50297415,24.812761,0,1,0,0,0,1
42740,"Sedalia, MO",2014,96.4,45.769596,2.7408619,0.46194297,0.46194297,6.1947742,7.8459239,50.94165,0.50133431,24.407173,0,1,0,0,0,1
42780,"Selinsgrove, PA",2006,59.1,49.319767,1.226408,0.23965198,0.62353373,0.85255963,0.85255963,51.16394,0.66637343,26.003218,1,0,0,0,1,0
42780,"Selinsgrove, PA",2007,59.1,48.079906,1.3664007,0.19745675,0.73453915,0.92409766,,50.975437,0.66105855,25.658846,1,0,0,0,1,0
42780,"Selinsgrove, PA",2008,61.3,47.051258,1.0737444,0.063007012,0.64582187,0.80333936,,50.925415,0.6555711,25.782993,1,0,0,0,1,0
42780,"Selinsgrove, PA",2009,66.4,44.621803,0.98031563,0.35364175,0.47845644,1.2351457,,51.189644,0.6649645,24.071041,1,0,0,0,1,0
42780,"Selinsgrove, PA",2010,72.5,46.378178,1.0862707,0.17179501,0.64685696,1.0408353,1.4106995,50.716106,0.65068823,24.018263,1,0,0,0,1,1
42780,"Selinsgrove, PA",2011,65.5,45.953716,0.93112218,0.28185317,0.6341697,1.0217178,,50.250401,0.64047426,22.616201,1,0,0,0,1,1
42780,"Selinsgrove, PA",2012,76.7,45.94149,1.1388259,0.060468633,0.68783069,1.0153692,,50.410683,0.63667053,22.564878,1,0,0,0,1,1
42780,"Selinsgrove, PA",2013,64.9,45.786896,1.0715903,0.10313427,0.674146,1.1017759,,50.420082,0.64589119,22.689541,1,0,0,0,1,1
42780,"Selinsgrove, PA",2014,66.4,46.730663,0.90175837,0.075146541,0.69635791,1.3726767,1.9688392,50.393265,0.63450217,22.75938,1,0,0,0,1,1
42820,"Selma, AL",2006,77.9,32.972466,66.395317,0.27670068,0.436995,0.34790868,0.34790868,54.656811,0.62719238,22.58453,0,0,1,0,1,0
42820,"Selma, AL",2007,77.9,32.30912,67.102036,0.29127562,0.36293864,0.25891167,,54.357574,0.62248832,22.920616,0,0,1,0,1,0
42820,"Selma, AL",2008,92.1,31.021732,,,,,,54.401134,0.62001467,22.813377,0,0,1,0,1,0
42820,"Selma, AL",2009,112.8,28.810247,67.109604,0.17670342,0.37932336,1.0366601,,54.415234,0.60129559,21.953634,0,0,1,0,1,0
42820,"Selma, AL",2010,126,33.836929,67.94413,0.204344,0.29031268,0.86077738,0.36111948,54.199928,0.60333246,22.607964,0,0,1,0,1,1
42820,"Selma, AL",2011,112.5,34.389069,,,,,,54.55212,0.59115684,22.313652,0,0,1,0,1,1
42820,"Selma, AL",2012,108.6,34.038044,,,,,,53.872639,0.60245317,22.734413,0,0,1,0,1,1
42820,"Selma, AL",2013,115.7,33.996532,,,,,,53.608807,0.58463699,22.924585,0,0,1,0,1,1
42820,"Selma, AL",2014,113.3,34.254776,69.620758,0.14505298,0.12867604,1.2867604,0.37433031,53.735115,0.57742155,22.618908,0,0,1,0,1,1
42860,"Seneca, SC",2006,127,39.840324,8.5573149,0.068405554,0.42843869,0.91295785,3.2855473,50.932716,0.5300948,26.589479,0,0,1,0,1,0
42860,"Seneca, SC",2007,127,39.240257,8.5923214,0.11997258,0.42990172,1.2511426,3.3963666,50.804104,0.53327656,26.031193,0,0,1,0,1,0
42860,"Seneca, SC",2008,141.9,38.940723,8.2573223,0.055237662,0.51838428,1.2747153,,51.019772,0.51994824,26.230808,0,0,1,0,1,0
42860,"Seneca, SC",2009,151,36.848457,7.972095,0.13361838,0.48665223,1.9086331,3.9115024,50.822807,0.50904536,24.244001,0,0,1,0,1,0
42860,"Seneca, SC",2010,150.9,39.985867,7.8975649,0.15000087,0.48170969,2.1423635,4.0504484,50.920341,0.51460373,24.006933,0,0,1,0,1,1
42860,"Seneca, SC",2011,136.2,40.556381,7.484808,0.14012963,0.39748308,2.6624627,,51.166176,0.5161981,22.263094,0,0,1,0,1,1
42860,"Seneca, SC",2012,140.6,40.998676,7.4047699,0.24857239,0.43668124,2.8834398,4.5576086,50.942558,0.50596684,22.231777,0,0,1,0,1,1
42860,"Seneca, SC",2013,136.2,41.114227,7.3451781,0.27199399,0.56944555,3.107163,4.6761532,50.929867,0.50054705,22.16818,0,0,1,0,1,1
42860,"Seneca, SC",2014,131.1,42.646854,7.5667062,0.16207673,0.58669096,3.1383946,4.666738,50.744747,0.50175297,22.296936,0,0,1,0,1,1
42900,"Seneca Falls, NY",2006,27.8,47.026749,4.7648134,0.39288202,0.96913457,2.2378004,3.8127005,47.837402,0.54817492,27.915127,1,0,0,0,1,0
42900,"Seneca Falls, NY",2007,27.8,45.724438,4.9038773,0.39090988,0.92184722,2.1704252,,47.933136,0.52876478,27.871292,1,0,0,0,1,0
42900,"Seneca Falls, NY",2008,28.3,45.582741,4.7762589,0.47704062,0.84579587,2.1130264,,47.525536,0.54038918,27.990284,1,0,0,0,1,0
42900,"Seneca Falls, NY",2009,29.6,45.02047,4.2838726,0.54500705,1.00797,2.3265355,,47.960617,0.53531188,25.117207,1,0,0,0,1,0
42900,"Seneca Falls, NY",2010,32.3,42.717545,4.5386596,0.52163881,0.87889379,1.9735118,3.3893771,47.82766,0.51476169,26.100052,1,0,0,0,1,1
42900,"Seneca Falls, NY",2011,20.6,41.945038,4.8169174,0.3888731,0.60175985,1.3624752,,47.871132,0.49667984,24.757309,1,0,0,0,1,1
42900,"Seneca Falls, NY",2012,25,42.119015,3.6836586,0.63472271,1.306282,1.8021591,,47.966904,0.49260527,25.337904,1,0,0,0,1,1
42900,"Seneca Falls, NY",2013,17.3,41.901581,4.2887797,0.85832065,0.73973686,2.0187476,3.0718844,47.896549,0.49267501,25.532215,1,0,0,0,1,1
42900,"Seneca Falls, NY",2014,17.1,41.905312,4.7910986,0.48535424,0.63862401,1.7569255,2.9660535,47.629993,0.48349264,24.279064,1,0,0,0,1,1
42940,"Sevierville, TN",2006,148.7,53.079285,0.98499608,0.26922131,0.48563471,1.2994854,0.99302399,51.223244,0.59901375,29.087934,0,0,1,0,1,0
42940,"Sevierville, TN",2007,148.7,52.923977,0.88611627,0.25247574,0.58706737,1.789391,,51.183937,0.59379953,28.959948,0,0,1,0,1,0
42940,"Sevierville, TN",2008,144.4,51.351963,0.91089112,0.18241824,0.57365733,2.0114012,2.2178218,51.295532,0.59290314,28.164417,0,0,1,0,1,0
42940,"Sevierville, TN",2009,145.2,48.622314,1.0107412,0.39913127,0.71843636,1.4180901,2.6706581,50.935024,0.57627773,25.917709,0,0,1,0,1,0
42940,"Sevierville, TN",2010,155.5,48.838451,0.85450226,0.28120369,0.81421751,2.1901171,3.3719704,51.006973,0.57536858,26.343351,0,0,1,0,1,1
42940,"Sevierville, TN",2011,141.8,48.870937,0.86882317,0.3136186,1.0250784,2.1521106,,50.75745,0.56628442,25.464054,0,0,1,0,1,1
42940,"Sevierville, TN",2012,144.6,48.753899,0.71711665,0.27589831,0.98097175,2.3976877,,50.737919,0.56628281,24.882305,0,0,1,0,1,1
42940,"Sevierville, TN",2013,140.9,48.152859,0.65894115,0.3148635,1.0603651,3.3920863,5.4771104,51.197235,0.54753858,24.001038,0,0,1,0,1,1
42940,"Sevierville, TN",2014,134.3,48.062618,0.79839242,0.24200256,1.0825293,3.0606844,5.5012369,50.725468,0.56084853,24.2694,0,0,1,0,1,1
42980,"Seymour, IN",2006,107.3,50.816059,0.49917904,0.26564017,0.25363207,0.7286517,5.2531924,50.351189,0.60382479,29.463717,0,1,0,0,1,0
42980,"Seymour, IN",2007,107.3,50.347317,0.61345321,0.11888627,0.56827635,1.5645434,,50.405399,0.61299533,29.231756,0,1,0,0,1,0
42980,"Seymour, IN",2008,135.8,49.654259,0.52326137,0.34011987,0.42812294,1.7481687,,50.180763,0.60252446,28.731806,0,1,0,0,1,0
42980,"Seymour, IN",2009,137.2,45.422489,0.30549175,0.3291733,0.64413762,2.2094867,,50.046181,0.59932292,27.858952,0,1,0,0,1,0
42980,"Seymour, IN",2010,133.7,43.166225,0.47342378,0.18303497,0.83222723,3.3194563,5.660562,49.984035,0.60740262,27.378714,0,1,0,0,1,1
42980,"Seymour, IN",2011,130.4,43.882736,0.42637396,0.15076205,0.67842925,4.162446,5.7336698,49.645473,0.59697098,25.954632,0,1,0,0,1,1
42980,"Seymour, IN",2012,127.8,44.196682,0.49001303,0,1.208699,5.2688074,5.8824902,49.817993,0.61437887,25.744352,0,1,0,0,1,1
42980,"Seymour, IN",2013,117.6,45.021706,0.3221097,0,1.7032421,6.0181217,6.0158043,49.46122,0.63021922,26.023684,0,1,0,0,1,1
42980,"Seymour, IN",2014,99.7,46.375801,0.60750806,0.25969812,1.1732789,4.8554273,6.0287056,49.964058,0.5989846,26.020823,0,1,0,0,1,1
43060,"Shawnee, OK",2006,161,45.165718,3.737298,10.464748,0.81334078,5.7015185,2.8853824,51.38958,0.55071062,26.320335,0,0,1,0,0,0
43060,"Shawnee, OK",2007,161,45.701363,3.5025604,10.305779,0.73152888,6.7871251,2.9670813,51.69276,0.53602999,25.790783,0,0,1,0,0,0
43060,"Shawnee, OK",2008,165.9,46.077431,3.6129389,11.130113,0.85794616,5.8288164,3.3999014,51.53764,0.54273343,26.06591,0,0,1,0,0,0
43060,"Shawnee, OK",2009,171.8,45.883732,3.3359182,12.088575,0.70940316,5.475616,3.6087654,51.573898,0.52855951,26.138779,0,0,1,0,0,0
43060,"Shawnee, OK",2010,187.4,41.473633,3.0906851,11.749997,0.68307191,6.9024606,3.8138037,51.790855,0.52082431,25.394184,0,0,1,0,0,1
43060,"Shawnee, OK",2011,190.6,42.090679,2.6765072,12.259667,0.60451156,7.5872669,4.22153,51.666355,0.51558357,24.65,0,0,1,0,0,1
43060,"Shawnee, OK",2012,187.3,42.929626,2.653506,12.042616,0.54693842,8.3208704,4.3000183,51.98621,0.50978506,24.837273,0,0,1,0,0,1
43060,"Shawnee, OK",2013,178.9,42.839817,2.4910529,12.774956,0.5828017,7.988061,4.5549064,52.255527,0.49125892,24.694099,0,0,1,0,0,1
43060,"Shawnee, OK",2014,146.6,42.82272,2.7157001,12.933522,0.6181047,7.5304098,4.5728431,52.224892,0.49193355,24.656294,0,0,1,0,0,1
43100,"Sheboygan, WI",2006,65.5,54.811924,1.2973177,0.37676466,3.7724547,4.4243498,4.543128,49.716309,0.50743455,27.405088,0,1,0,0,1,0
43100,"Sheboygan, WI",2007,65.5,54.992409,1.3186852,0.21656598,3.9043252,4.4137373,4.6276731,49.646217,0.50678462,27.151411,0,1,0,0,1,0
43100,"Sheboygan, WI",2008,70.4,54.342937,1.3167341,0.29416397,3.9720893,4.6689777,4.8239393,49.831905,0.49348414,27.033319,0,1,0,0,1,0
43100,"Sheboygan, WI",2009,71.1,51.014442,1.3472989,0.64086312,4.2762094,3.0198379,5.1321507,49.723282,0.48660719,25.464037,0,1,0,0,1,0
43100,"Sheboygan, WI",2010,73.2,48.980564,1.4037091,0.36275947,4.3798523,3.3436849,5.2099361,49.721577,0.48333228,25.593939,0,1,0,0,1,1
43100,"Sheboygan, WI",2011,63.5,48.64613,1.5391015,0.4879021,4.625104,2.0512688,5.4813156,49.645554,0.47341427,24.697552,0,1,0,0,1,1
43100,"Sheboygan, WI",2012,72.4,48.946796,1.5422134,0.26643756,4.7733111,2.3233008,5.59866,49.720543,0.47297844,24.50618,0,1,0,0,1,1
43100,"Sheboygan, WI",2013,69.9,49.760338,1.3748512,0.32242084,4.8988848,3.0034676,5.7314434,49.771873,0.46105754,24.247612,0,1,0,0,1,1
43100,"Sheboygan, WI",2014,67.6,50.798923,1.4934704,0.29695749,4.816442,2.8445401,5.741178,49.716934,0.46489733,24.246319,0,1,0,0,1,1
43140,"Shelby, NC",2006,130.8,46.235062,20.3652,0.28347036,0.83550715,1.9676272,2.0308788,52.096581,0.56727111,27.253643,0,0,1,0,0,0
43140,"Shelby, NC",2007,130.8,47.569988,20.283905,0.2512255,0.88541669,2.2212009,,52.206905,0.55707103,26.889297,0,0,1,0,0,0
43140,"Shelby, NC",2008,137.3,45.847973,20.532988,0.29712239,0.86287594,1.9302779,,52.029999,0.56055856,26.609751,0,0,1,0,0,0
43140,"Shelby, NC",2009,144.3,42.201054,20.658022,0.22958978,0.81418401,1.7477142,2.3171372,51.991463,0.55137885,25.048548,0,0,1,0,0,0
43140,"Shelby, NC",2010,154.3,39.915123,20.664587,0.22318645,0.88718587,1.8899381,2.579411,52.044044,0.54107231,25.015306,0,0,1,0,0,1
43140,"Shelby, NC",2011,154.3,41.479824,20.941515,0.17976427,0.90086412,1.595408,2.8752067,51.869141,0.5243302,24.146629,0,0,1,0,0,1
43140,"Shelby, NC",2012,159.2,42.075657,20.822969,0.23952097,0.94887149,1.4780694,2.9090536,52.100925,0.5265637,23.622498,0,0,1,0,0,1
43140,"Shelby, NC",2013,156.3,43.656445,20.908522,0.070865899,0.88428313,2.2913308,3.029774,52.029949,0.52326638,23.224501,0,0,1,0,0,1
43140,"Shelby, NC",2014,148.5,44.026844,20.803577,0.23393254,0.96548468,1.8878765,3.000082,52.027416,0.51813859,23.327587,0,0,1,0,0,1
43180,"Shelbyville, TN",2006,97.8,49.123783,8.6359406,0,0,10.005327,13.255011,49.829826,0.70276159,31.633287,0,0,1,0,1,0
43180,"Shelbyville, TN",2007,97.8,49.793594,8.851819,0.11616561,0.034849681,8.2802849,12.264765,49.688675,0.68612212,30.644485,0,0,1,0,1,0
